movie,movieYear,url,dialogue
brokeThe Court Jester ,1955,https://www.filmsite.org/wavfiles/courtjester.wav," - ""I've got it! I've got it! The pellet with the poison's in the vessel with the pestle. The chalice from the palace has the brew that is true! Right?"" - ""Right. But there's been a change. They broke the chalice from the palace!"" - ""They broke the chalice from the palace?"" - ""And replaced it with a flagon."" - ""A flagon...?"" - ""With the figure of a dragon."" - ""Flagon with a dragon."" - ""Right."" - ""But did you put the pellet with the poison in the vessel with the pestle?"" - ""No! The pellet with the poison's in the flagon with the dragon! The vessel with the pestle has the brew that is true!"" - ""The pellet with the poison's in the flagon with the dragon; the vessel with the pestle has the brew that is true."" - ""Just remember that..."" The Court Jester   "
brokeThe Court Jester ,1955,https://www.filmsite.org/wavfiles/courtjester.wav," - ""I've got it! I've got it! The pellet with the poison's in the vessel with the pestle. The chalice from the palace has the brew that is true! Right?"" - ""Right. But there's been a change. They broke the chalice from the palace!"" - ""They broke the chalice from the palace?"" - ""And replaced it with a flagon."" - ""A flagon...?"" - ""With the figure of a dragon."" - ""Flagon with a dragon."" - ""Right."" - ""But did you put the pellet with the poison in the vessel with the pestle?"" - ""No! The pellet with the poison's in the flagon with the dragon! The vessel with the pestle has the brew that is true!"" - ""The pellet with the poison's in the flagon with the dragon; the vessel with the pestle has the brew that is true."" - ""Just remember that..."" The Court Jester   "
brokeThe Court Jester ,1955,https://www.filmsite.org/wavfiles/courtjester.wav," - ""I've got it! I've got it! The pellet with the poison's in the vessel with the pestle. The chalice from the palace has the brew that is true! Right?"" - ""Right. But there's been a change. They broke the chalice from the palace!"" - ""They broke the chalice from the palace?"" - ""And replaced it with a flagon."" - ""A flagon...?"" - ""With the figure of a dragon."" - ""Flagon with a dragon."" - ""Right."" - ""But did you put the pellet with the poison in the vessel with the pestle?"" - ""No! The pellet with the poison's in the flagon with the dragon! The vessel with the pestle has the brew that is true!"" - ""The pellet with the poison's in the flagon with the dragon; the vessel with the pestle has the brew that is true."" - ""Just remember that..."" The Court Jester   "
brokeThe Court Jester ,1955,https://www.filmsite.org/wavfiles/courtjester.wav," - ""I've got it! I've got it! The pellet with the poison's in the vessel with the pestle. The chalice from the palace has the brew that is true! Right?"" - ""Right. But there's been a change. They broke the chalice from the palace!"" - ""They broke the chalice from the palace?"" - ""And replaced it with a flagon."" - ""A flagon...?"" - ""With the figure of a dragon."" - ""Flagon with a dragon."" - ""Right."" - ""But did you put the pellet with the poison in the vessel with the pestle?"" - ""No! The pellet with the poison's in the flagon with the dragon! The vessel with the pestle has the brew that is true!"" - ""The pellet with the poison's in the flagon with the dragon; the vessel with the pestle has the brew that is true."" - ""Just remember that..."" The Court Jester   "
brokeThe Court Jester ,1955,https://www.filmsite.org/wavfiles/courtjester.wav," - ""I've got it! I've got it! The pellet with the poison's in the vessel with the pestle. The chalice from the palace has the brew that is true! Right?"" - ""Right. But there's been a change. They broke the chalice from the palace!"" - ""They broke the chalice from the palace?"" - ""And replaced it with a flagon."" - ""A flagon...?"" - ""With the figure of a dragon."" - ""Flagon with a dragon."" - ""Right."" - ""But did you put the pellet with the poison in the vessel with the pestle?"" - ""No! The pellet with the poison's in the flagon with the dragon! The vessel with the pestle has the brew that is true!"" - ""The pellet with the poison's in the flagon with the dragon; the vessel with the pestle has the brew that is true."" - ""Just remember that..."" The Court Jester   "
brokeThe Court Jester ,1955,https://www.filmsite.org/wavfiles/courtjester.wav," - ""I've got it! I've got it! The pellet with the poison's in the vessel with the pestle. The chalice from the palace has the brew that is true! Right?"" - ""Right. But there's been a change. They broke the chalice from the palace!"" - ""They broke the chalice from the palace?"" - ""And replaced it with a flagon."" - ""A flagon...?"" - ""With the figure of a dragon."" - ""Flagon with a dragon."" - ""Right."" - ""But did you put the pellet with the poison in the vessel with the pestle?"" - ""No! The pellet with the poison's in the flagon with the dragon! The vessel with the pestle has the brew that is true!"" - ""The pellet with the poison's in the flagon with the dragon; the vessel with the pestle has the brew that is true."" - ""Just remember that..."" The Court Jester   "
brokeThe Court Jester ,1955,https://www.filmsite.org/wavfiles/courtjester.wav," - ""I've got it! I've got it! The pellet with the poison's in the vessel with the pestle. The chalice from the palace has the brew that is true! Right?"" - ""Right. But there's been a change. They broke the chalice from the palace!"" - ""They broke the chalice from the palace?"" - ""And replaced it with a flagon."" - ""A flagon...?"" - ""With the figure of a dragon."" - ""Flagon with a dragon."" - ""Right."" - ""But did you put the pellet with the poison in the vessel with the pestle?"" - ""No! The pellet with the poison's in the flagon with the dragon! The vessel with the pestle has the brew that is true!"" - ""The pellet with the poison's in the flagon with the dragon; the vessel with the pestle has the brew that is true."" - ""Just remember that..."" The Court Jester   "
brokeThe Court Jester ,1955,https://www.filmsite.org/wavfiles/courtjester.wav," - ""I've got it! I've got it! The pellet with the poison's in the vessel with the pestle. The chalice from the palace has the brew that is true! Right?"" - ""Right. But there's been a change. They broke the chalice from the palace!"" - ""They broke the chalice from the palace?"" - ""And replaced it with a flagon."" - ""A flagon...?"" - ""With the figure of a dragon."" - ""Flagon with a dragon."" - ""Right."" - ""But did you put the pellet with the poison in the vessel with the pestle?"" - ""No! The pellet with the poison's in the flagon with the dragon! The vessel with the pestle has the brew that is true!"" - ""The pellet with the poison's in the flagon with the dragon; the vessel with the pestle has the brew that is true."" - ""Just remember that..."" The Court Jester   "
brokeThe Court Jester ,1955,https://www.filmsite.org/wavfiles/courtjester.wav," - ""I've got it! I've got it! The pellet with the poison's in the vessel with the pestle. The chalice from the palace has the brew that is true! Right?"" - ""Right. But there's been a change. They broke the chalice from the palace!"" - ""They broke the chalice from the palace?"" - ""And replaced it with a flagon."" - ""A flagon...?"" - ""With the figure of a dragon."" - ""Flagon with a dragon."" - ""Right."" - ""But did you put the pellet with the poison in the vessel with the pestle?"" - ""No! The pellet with the poison's in the flagon with the dragon! The vessel with the pestle has the brew that is true!"" - ""The pellet with the poison's in the flagon with the dragon; the vessel with the pestle has the brew that is true."" - ""Just remember that..."" The Court Jester   "
brokeThe Court Jester ,1955,https://www.filmsite.org/wavfiles/courtjester.wav," - ""I've got it! I've got it! The pellet with the poison's in the vessel with the pestle. The chalice from the palace has the brew that is true! Right?"" - ""Right. But there's been a change. They broke the chalice from the palace!"" - ""They broke the chalice from the palace?"" - ""And replaced it with a flagon."" - ""A flagon...?"" - ""With the figure of a dragon."" - ""Flagon with a dragon."" - ""Right."" - ""But did you put the pellet with the poison in the vessel with the pestle?"" - ""No! The pellet with the poison's in the flagon with the dragon! The vessel with the pestle has the brew that is true!"" - ""The pellet with the poison's in the flagon with the dragon; the vessel with the pestle has the brew that is true."" - ""Just remember that..."" The Court Jester   "
brokeThe Court Jester ,1955,https://www.filmsite.org/wavfiles/courtjester.wav," - ""I've got it! I've got it! The pellet with the poison's in the vessel with the pestle. The chalice from the palace has the brew that is true! Right?"" - ""Right. But there's been a change. They broke the chalice from the palace!"" - ""They broke the chalice from the palace?"" - ""And replaced it with a flagon."" - ""A flagon...?"" - ""With the figure of a dragon."" - ""Flagon with a dragon."" - ""Right."" - ""But did you put the pellet with the poison in the vessel with the pestle?"" - ""No! The pellet with the poison's in the flagon with the dragon! The vessel with the pestle has the brew that is true!"" - ""The pellet with the poison's in the flagon with the dragon; the vessel with the pestle has the brew that is true."" - ""Just remember that..."" The Court Jester   "
